2;naval_base;2259.00;9.53;559.00;-1.72;8527
2;naval_base;2298.00;9.57;485.00;-0.17;8462
2;naval_base;2279.00;9.50;498.00;-0.88;11719
2;naval_base;2248.00;9.50;563.00;-2.55;11651
2;naval_base;2303.00;9.78;556.00;-3.73;11654
2;bunker;2282.00;10.05;546.00;2.17;0
2;bunker;2272.00;10.00;516.00;3.38;0
2;bunker;2282.00;10.20;529.00;1.22;0
2;bunker;2292.00;10.10;497.00;5.34;0
2;bunker;2274.00;9.90;572.00;5.45;0
2;bunker;2309.00;10.20;528.00;3.29;0
2;bunker;2319.00;10.50;502.00;5.95;0
2;bunker;2292.00;9.80;488.00;2.33;0
2;bunker;2311.00;10.10;541.00;3.89;0
2;bunker;2261.00;9.78;599.00;1.73;0
2;bunker;2308.00;10.10;584.00;4.40;0
2;bunker;2289.00;10.12;544.00;0.78;0
2;bunker;2342.00;9.90;550.00;2.34;0
2;bunker;2271.00;9.90;605.00;0.18;0
2;bunker;2251.00;9.80;561.00;2.84;0
2;coastal_bunker;2258.00;9.50;518.00;-1.99;0
2;coastal_bunker;2250.00;9.75;567.00;-2.55;0
2;coastal_bunker;2266.00;9.50;585.00;-2.08;0
2;coastal_bunker;2259.00;9.75;612.00;-3.44;0
2;coastal_bunker;2345.00;9.80;548.00;-2.76;0
2;coastal_bunker;2324.00;9.78;556.00;-4.12;0
2;coastal_bunker;2260.00;9.50;544.00;-0.98;0
2;coastal_bunker;2308.00;9.53;570.00;0.30;0
2;coastal_bunker;2283.00;9.50;495.00;-0.88;0
2;coastal_bunker;2301.00;9.57;482.00;-0.17;0
2;coastal_bunker;2303.00;9.78;557.00;-3.73;0
2;dockyard;2252.00;9.50;608.00;-1.77;0
2;anti_air_building;2258.00;9.80;602.00;6.03;0
2;anti_air_building;2325.00;10.70;497.00;2.41;0
2;anti_air_building;2272.00;10.00;515.00;0.25;0
2;synthetic_refinery;2334.00;9.95;544.00;1.45;0
2;fuel_silo;2266.00;9.70;595.00;4.47;0
2;radar_station;2304.00;9.80;552.00;2.04;0
2;rocket_site;2301.00;9.93;546.00;3.52;0
2;nuclear_reactor;2342.00;9.90;536.00;5.08;0
3;arms_factory;2423.00;10.25;402.00;5.72;0
3;arms_factory;2411.00;10.23;419.00;0.64;0
3;arms_factory;2456.00;9.82;380.00;4.76;0
3;arms_factory;2395.00;10.60;504.00;2.61;0
3;arms_factory;2356.00;10.90;499.00;2.71;0
3;arms_factory;2398.00;10.40;534.00;0.55;0
3;industrial_complex;2417.00;9.95;557.00;3.21;0
3;industrial_complex;2372.00;10.48;509.00;4.77;0
3;industrial_complex;2407.00;9.93;468.00;1.16;0
3;industrial_complex;2366.00;10.68;490.00;5.28;0
3;industrial_complex;2424.00;9.90;449.00;0.20;0
3;industrial_complex;2390.00;10.78;505.00;3.22;0
3;air_base;2426.00;10.05;414.00;5.88;0
3;naval_base;2431.00;9.75;528.00;1.06;8896
3;naval_base;2436.00;9.80;566.00;0.79;7902
3;naval_base;2426.00;9.78;487.00;-4.12;8763
3;naval_base;2410.00;9.80;465.00;1.57;6217
3;naval_base;2403.00;9.57;554.00;-2.09;9561
3;naval_base;2315.00;9.57;459.00;0.20;9958
3;naval_base;2385.00;9.85;551.00;-3.71;9561
3;naval_base;2457.00;9.80;386.00;1.25;10443
3;naval_base;2447.00;9.53;429.00;1.34;11772
3;naval_base;2406.00;9.50;583.00;-2.58;11635
3;naval_base;2424.00;9.82;508.00;1.27;8763
3;naval_base;2330.00;9.57;451.00;-0.43;9958
3;naval_base;2451.00;9.73;408.00;0.56;11796
3;naval_base;2300.00;9.57;446.00;-1.21;10308
3;naval_base;2341.00;9.50;456.00;-1.43;7855
3;naval_base;2444.00;9.78;396.00;1.49;11796
3;naval_base;2299.00;9.50;468.00;-3.31;8462
3;naval_base;2414.00;9.82;449.00;-3.75;6217
3;naval_base;2393.00;9.80;545.00;-2.98;9561
3;bunker;2404.00;10.25;495.00;4.40;0
3;bunker;2319.00;10.75;477.00;0.78;0
3;bunker;2368.00;10.40;503.00;2.34;0
3;bunker;2416.00;9.80;517.00;0.18;0
3;bunker;2336.00;9.90;458.00;2.84;0
3;bunker;2345.00;11.00;486.00;5.50;0
3;bunker;2355.00;10.53;466.00;2.24;0
3;bunker;2407.00;9.88;459.00;3.45;0
3;bunker;2362.00;10.62;442.00;1.29;0
3;bunker;2390.00;10.88;461.00;2.85;0
3;bunker;2339.00;10.40;511.00;5.51;0
3;bunker;2365.00;10.70;489.00;1.90;0
3;bunker;2415.00;10.00;549.00;6.02;0
3;bunker;2412.00;10.30;530.00;6.12;0
3;bunker;2440.00;9.88;436.00;3.96;0
3;bunker;2416.00;10.10;440.00;1.80;0
3;bunker;2380.00;9.85;542.00;4.46;0
3;bunker;2334.00;10.12;534.00;6.03;0
3;bunker;2417.00;10.40;400.00;2.41;0
3;bunker;2420.00;10.00;494.00;0.25;0
3;bunker;2294.00;9.98;461.00;1.45;0
3;bunker;2460.00;9.80;381.00;4.47;0
3;bunker;2421.00;9.90;562.00;0.85;0
3;bunker;2431.00;10.00;386.00;3.52;0
3;bunker;2307.00;10.03;449.00;5.08;0
3;bunker;2354.00;10.32;460.00;2.92;0
3;bunker;2444.00;9.80;409.00;5.58;0
3;bunker;2419.00;9.95;570.00;1.96;0
3;bunker;2414.00;10.25;527.00;4.98;0
3;coastal_bunker;2314.00;9.80;459.00;0.20;0
3;coastal_bunker;2343.00;9.57;456.00;-1.43;0
3;coastal_bunker;2409.00;9.75;474.00;1.57;0
3;coastal_bunker;2421.00;9.78;546.00;-3.68;0
3;coastal_bunker;2427.00;9.82;496.00;-4.12;0
3;coastal_bunker;2423.00;9.80;510.00;1.41;0
3;coastal_bunker;2416.00;9.53;585.00;-3.68;0
3;coastal_bunker;2435.00;9.82;567.00;0.79;0
3;coastal_bunker;2301.00;9.57;445.00;-0.28;0
3;coastal_bunker;2445.00;9.75;437.00;-3.68;0
3;coastal_bunker;2386.00;9.82;548.00;-3.71;0
3;coastal_bunker;2448.00;9.73;416.00;-3.73;0
3;coastal_bunker;2403.00;9.57;554.00;-2.09;0
3;coastal_bunker;2328.00;9.50;453.00;-0.43;0
3;coastal_bunker;2292.00;9.50;452.00;-1.05;0
3;coastal_bunker;2418.00;9.80;449.00;-3.75;0
3;coastal_bunker;2451.00;9.75;390.00;-2.68;0
3;coastal_bunker;2444.00;9.78;396.00;1.49;0
3;coastal_bunker;2396.00;9.80;546.00;-2.98;0
3;dockyard;2300.00;9.57;446.00;-1.21;0
3;anti_air_building;2413.00;10.00;552.00;4.70;0
3;anti_air_building;2394.00;10.45;497.00;2.54;0
3;anti_air_building;2342.00;10.65;470.00;4.10;0
3;synthetic_refinery;2379.00;10.90;487.00;0.48;0
3;fuel_silo;2402.00;9.98;547.00;3.15;0
3;radar_station;2376.00;10.93;482.00;0.13;0
3;rocket_site;2358.00;10.65;466.00;1.09;0
3;nuclear_reactor;2392.00;10.75;483.00;5.21;0
4;arms_factory;2534.00;9.90;391.00;4.76;0
4;arms_factory;2543.00;9.80;344.00;2.61;0
4;arms_factory;2547.00;9.88;392.00;2.71;0
4;arms_factory;2527.00;9.80;345.00;0.55;0
4;arms_factory;2538.00;9.88;393.00;3.21;0
4;arms_factory;2536.00;10.20;373.00;4.77;0
4;industrial_complex;2544.00;9.90;393.00;1.16;0
4;industrial_complex;2553.00;10.30;365.00;5.28;0
4;industrial_complex;2496.00;9.80;374.00;0.20;0
4;industrial_complex;2559.00;10.12;365.00;3.22;0
4;industrial_complex;2503.00;9.93;374.00;5.88;0
4;industrial_complex;2531.00;9.80;346.00;2.26;0
4;air_base;2549.00;9.80;394.00;0.11;0
4;naval_base;2590.00;9.53;349.00;-3.76;9127
4;naval_base;2553.00;9.78;392.00;-3.80;7410
4;naval_base;2544.00;9.50;401.00;-2.03;8786
4;naval_base;2535.00;9.50;334.00;1.05;11848
4;naval_base;2568.00;9.80;363.00;-4.07;9553
4;naval_base;2549.00;9.50;335.00;-0.64;11848
4;naval_base;2490.00;9.70;376.00;-1.79;11812
4;naval_base;2527.00;9.50;400.00;-2.45;9198
4;bunker;2542.00;9.90;347.00;3.38;0
4;bunker;2519.00;10.00;379.00;1.22;0
4;bunker;2555.00;9.98;378.00;5.34;0
4;bunker;2534.00;9.93;355.00;5.45;0
4;bunker;2508.00;9.82;382.00;3.29;0
4;bunker;2498.00;9.85;353.00;5.95;0
4;bunker;2575.00;9.90;360.00;2.33;0
4;bunker;2549.00;9.80;342.00;3.89;0
4;bunker;2559.00;10.10;356.00;1.73;0
4;bunker;2553.00;9.80;408.00;4.40;0
4;coastal_bunker;2587.00;9.73;363.00;-3.76;0
4;coastal_bunker;2558.00;9.78;338.00;0.79;0
4;coastal_bunker;2532.00;9.70;402.00;-3.55;0
4;coastal_bunker;2572.00;9.80;363.00;-4.07;0
4;coastal_bunker;2558.00;9.50;403.00;1.33;0
4;coastal_bunker;2558.00;9.82;380.00;-4.63;0
4;coastal_bunker;2488.00;9.70;372.00;-1.79;0
4;coastal_bunker;2518.00;9.50;327.00;-0.54;0
4;dockyard;2579.00;9.53;346.00;-0.24;0
4;anti_air_building;2559.00;9.70;406.00;5.51;0
4;anti_air_building;2554.00;10.18;371.00;1.90;0
4;anti_air_building;2512.00;9.90;379.00;6.02;0
4;synthetic_refinery;2560.00;10.00;371.00;6.12;0
4;fuel_silo;2508.00;9.80;340.00;3.96;0
4;radar_station;2538.00;10.25;370.00;1.39;0
4;rocket_site;2514.00;9.80;340.00;4.46;0
4;nuclear_reactor;2551.00;10.20;374.00;6.03;0
5;arms_factory;2486.00;10.30;329.00;2.71;0
5;arms_factory;2437.00;10.68;346.00;0.55;0
5;arms_factory;2451.00;9.90;378.00;3.21;0
5;arms_factory;2470.00;10.20;356.00;4.77;0
5;arms_factory;2476.00;10.32;325.00;1.16;0
5;arms_factory;2490.00;9.90;288.00;5.28;0
5;industrial_complex;2529.00;9.80;283.00;0.20;0
5;industrial_complex;2485.00;10.20;325.00;3.22;0
5;industrial_complex;2516.00;9.85;306.00;5.88;0
5;industrial_complex;2451.00;10.00;371.00;2.26;0
5;industrial_complex;2515.00;9.78;312.00;0.11;0
5;industrial_complex;2465.00;10.15;302.00;1.67;0
5;air_base;2475.00;10.10;356.00;5.79;0
5;naval_base;2522.00;9.80;308.00;-3.93;9409
5;naval_base;2483.00;9.50;269.00;-0.23;11892
5;naval_base;2515.00;9.53;286.00;0.36;8186
5;naval_base;2537.00;9.70;307.00;-3.42;8976
5;naval_base;2465.00;9.80;372.00;-3.93;10443
5;naval_base;2482.00;9.80;371.00;-3.40;11812
5;bunker;2484.00;10.20;323.00;3.38;0
5;bunker;2433.00;10.25;371.00;1.22;0
5;bunker;2437.00;10.70;345.00;5.34;0
5;bunker;2496.00;9.80;287.00;5.45;0
5;bunker;2451.00;10.90;325.00;3.29;0
5;bunker;2473.00;10.07;314.00;5.95;0
5;bunker;2443.00;10.50;346.00;2.33;0
5;bunker;2474.00;10.35;326.00;3.89;0
5;bunker;2539.00;9.80;301.00;1.73;0
5;bunker;2489.00;10.00;315.00;4.40;0
5;bunker;2462.00;9.90;369.00;0.78;0
5;bunker;2514.00;9.88;304.00;2.34;0
5;bunker;2467.00;10.30;353.00;0.18;0
5;bunker;2519.00;9.80;289.00;2.84;0
5;coastal_bunker;2523.00;9.78;308.00;-3.93;0
5;coastal_bunker;2520.00;9.53;284.00;0.36;0
5;coastal_bunker;2482.00;9.53;270.00;-0.23;0
5;coastal_bunker;2531.00;9.50;310.00;-3.42;0
5;coastal_bunker;2478.00;9.78;373.00;-3.14;0
5;coastal_bunker;2474.00;9.50;373.00;-3.93;0
5;dockyard;2533.00;9.50;280.00;-0.21;0
5;anti_air_building;2490.00;9.90;310.00;6.02;0
5;anti_air_building;2464.00;10.40;324.00;6.12;0
5;anti_air_building;2491.00;9.90;340.00;3.96;0
5;synthetic_refinery;2476.00;9.90;278.00;1.80;0
5;fuel_silo;2452.00;10.23;359.00;4.46;0
5;radar_station;2486.00;10.30;330.00;0.63;0
5;rocket_site;2481.00;10.10;316.00;2.41;0
5;nuclear_reactor;2484.00;10.05;345.00;0.25;0
6;arms_factory;2307.00;9.75;394.00;3.21;0
6;arms_factory;2415.00;11.90;324.00;4.77;0
6;arms_factory;2297.00;10.90;360.00;1.16;0
6;arms_factory;2386.00;10.90;341.00;5.28;0
6;arms_factory;2281.00;10.98;351.00;0.20;0
6;arms_factory;2415.00;10.60;352.00;3.22;0
6;industrial_complex;2406.00;10.93;400.00;5.88;0
6;industrial_complex;2312.00;10.12;368.00;2.26;0
6;industrial_complex;2350.00;9.98;431.00;0.11;0
6;industrial_complex;2365.00;10.62;431.00;1.67;0
6;industrial_complex;2411.00;10.93;374.00;5.79;0
6;industrial_complex;2420.00;11.38;329.00;0.71;0
6;air_base;2358.00;10.30;351.00;4.83;0
6;naval_base;2359.00;9.88;400.00;-2.96;8023
6;naval_base;2333.00;9.73;371.00;0.67;9214
6;naval_base;2319.00;9.57;393.00;-2.68;9806
6;naval_base;2351.00;9.50;420.00;-0.32;8023
6;naval_base;2319.00;9.80;361.00;1.33;9214
6;naval_base;2343.00;9.78;366.00;-1.95;9214
6;naval_base;2356.00;9.57;416.00;-0.67;8023
6;naval_base;2308.00;9.75;396.00;-3.14;10030
6;naval_base;2338.00;9.75;357.00;-2.85;9214
6;naval_base;2352.00;9.80;400.00;-3.86;8023
6;naval_base;2361.00;9.50;407.00;-1.64;8023
6;bunker;2345.00;9.90;362.00;3.89;0
6;bunker;2358.00;10.40;347.00;1.73;0
6;bunker;2328.00;10.40;337.00;4.40;0
6;bunker;2331.00;9.93;379.00;0.78;0
6;bunker;2346.00;10.00;394.00;2.34;0
6;bunker;2442.00;10.62;336.00;0.18;0
6;bunker;2374.00;10.48;400.00;2.84;0
6;bunker;2405.00;11.03;400.00;5.50;0
6;bunker;2403.00;10.78;364.00;2.24;0
6;bunker;2271.00;10.98;352.00;3.45;0
6;bunker;2288.00;11.35;342.00;1.29;0
6;bunker;2408.00;11.10;377.00;2.85;0
6;bunker;2353.00;9.85;420.00;5.51;0
6;bunker;2393.00;11.05;420.00;1.90;0
6;bunker;2410.00;11.00;337.00;6.02;0
6;bunker;2306.00;10.45;364.00;6.12;0
6;bunker;2373.00;10.40;422.00;3.96;0
6;bunker;2391.00;11.15;324.00;1.80;0
6;bunker;2407.00;10.45;359.00;4.46;0
6;bunker;2375.00;10.85;379.00;6.03;0
6;bunker;2289.00;10.90;357.00;2.41;0
6;bunker;2309.00;10.90;330.00;0.25;0
6;bunker;2353.00;10.18;390.00;1.45;0
6;bunker;2327.00;9.95;387.00;4.47;0
6;bunker;2315.00;9.90;383.00;0.85;0
6;coastal_bunker;2319.00;9.50;392.00;-2.68;0
6;coastal_bunker;2342.00;9.50;389.00;-1.57;0
6;coastal_bunker;2333.00;9.80;377.00;0.67;0
6;coastal_bunker;2306.00;9.50;395.00;-3.14;0
6;coastal_bunker;2341.00;9.80;365.00;-1.95;0
6;coastal_bunker;2338.00;9.75;357.00;-2.85;0
6;coastal_bunker;2323.00;9.80;367.00;1.33;0
6;coastal_bunker;2354.00;9.50;416.00;-0.67;0
6;coastal_bunker;2349.00;9.50;424.00;-0.32;0
6;coastal_bunker;2361.00;9.50;405.00;-1.64;0
6;coastal_bunker;2359.00;9.88;400.00;-2.96;0
6;dockyard;2312.00;9.57;388.00;-3.14;0
6;anti_air_building;2372.00;10.70;361.00;5.14;0
6;anti_air_building;2298.00;10.75;369.00;0.41;0
6;anti_air_building;2386.00;10.75;331.00;4.54;0
6;synthetic_refinery;2356.00;9.98;420.00;0.92;0
6;fuel_silo;2362.00;10.45;383.00;2.48;0
6;radar_station;2355.00;10.20;382.00;1.05;0
6;rocket_site;2358.00;10.48;340.00;2.98;0
6;nuclear_reactor;2399.00;10.80;352.00;4.19;0
7;arms_factory;2453.00;10.15;248.00;1.16;0
7;arms_factory;2444.00;10.90;285.00;5.28;0
7;arms_factory;2420.00;11.75;262.00;0.20;0
7;arms_factory;2426.00;11.68;296.00;3.22;0
7;arms_factory;2412.00;12.03;307.00;5.88;0
7;arms_factory;2432.00;10.98;278.00;2.26;0
7;industrial_complex;2406.00;11.35;248.00;0.11;0
7;industrial_complex;2418.00;11.23;247.00;1.67;0
7;industrial_complex;2468.00;9.98;277.00;5.79;0
7;industrial_complex;2427.00;11.70;301.00;0.71;0
7;industrial_complex;2434.00;11.50;309.00;4.83;0
7;industrial_complex;2405.00;12.00;287.00;0.11;0
7;air_base;2445.00;10.50;271.00;2.78;0
7;naval_base;2480.00;9.75;213.00;1.17;6498
7;naval_base;2456.00;9.80;207.00;0.27;10383
7;naval_base;2472.00;9.80;234.00;-3.31;9869
7;naval_base;2471.00;9.80;262.00;1.01;11892
7;naval_base;2465.00;9.78;248.00;1.37;9869
7;bunker;2399.00;12.05;303.00;5.45;0
7;bunker;2398.00;12.03;314.00;3.29;0
7;bunker;2442.00;10.68;247.00;5.95;0
7;bunker;2453.00;10.38;277.00;2.33;0
7;bunker;2411.00;11.80;260.00;3.89;0
7;bunker;2461.00;10.28;285.00;1.73;0
7;bunker;2433.00;11.30;315.00;4.40;0
7;bunker;2420.00;11.57;279.00;0.78;0
7;bunker;2456.00;10.15;245.00;2.34;0
7;bunker;2455.00;10.40;281.00;0.18;0
7;bunker;2463.00;9.80;217.00;2.84;0
7;bunker;2453.00;9.88;211.00;5.50;0
7;bunker;2463.00;9.93;233.00;2.24;0
7;coastal_bunker;2457.00;9.57;217.00;0.27;0
7;coastal_bunker;2469.00;9.82;265.00;1.01;0
7;coastal_bunker;2468.00;9.75;211.00;-0.90;0
7;coastal_bunker;2471.00;9.50;255.00;1.37;0
7;coastal_bunker;2476.00;9.80;227.00;1.11;0
7;dockyard;2454.00;9.57;206.00;0.27;0
7;anti_air_building;2454.00;10.35;279.00;6.12;0
7;anti_air_building;2456.00;10.43;285.00;3.96;0
7;anti_air_building;2466.00;9.88;217.00;1.80;0
7;synthetic_refinery;2450.00;10.10;223.00;4.46;0
7;fuel_silo;2420.00;11.55;274.00;6.03;0
7;radar_station;2435.00;10.75;266.00;3.57;0
7;rocket_site;2405.00;11.82;254.00;0.25;0
7;nuclear_reactor;2459.00;10.15;272.00;1.45;0
8;arms_factory;2286.00;11.60;171.00;0.20;0
8;arms_factory;2262.00;10.65;126.00;3.22;0
8;arms_factory;2252.00;10.25;164.00;5.88;0
8;arms_factory;2288.00;11.10;129.00;2.26;0
8;arms_factory;2245.00;10.10;125.00;0.11;0
8;arms_factory;2222.00;9.88;158.00;1.67;0
8;industrial_complex;2262.00;10.90;112.00;5.79;0
8;industrial_complex;2235.00;9.85;157.00;0.71;0
8;industrial_complex;2300.00;10.62;142.00;4.83;0
8;industrial_complex;2202.00;9.90;148.00;0.11;0
8;industrial_complex;2223.00;10.00;151.00;2.78;0
8;industrial_complex;2251.00;10.30;126.00;5.44;0
8;air_base;2225.00;9.90;116.00;2.17;0
8;naval_base;2206.00;9.80;189.00;-2.86;8230
8;naval_base;2191.00;9.50;146.00;-0.88;8058
8;naval_base;2210.00;9.50;198.00;-1.71;8230
8;naval_base;2225.00;9.75;163.00;-1.87;10067
8;naval_base;2235.00;9.53;228.00;-2.18;8573
8;naval_base;2225.00;9.80;123.00;-1.47;9767
8;naval_base;2214.00;9.78;162.00;-2.40;9140
8;naval_base;2225.00;9.50;182.00;-0.98;10067
8;naval_base;2229.00;9.50;95.00;-2.27;9642
8;bunker;2285.00;11.10;135.00;4.40;0
8;bunker;2234.00;9.90;156.00;0.78;0
8;bunker;2230.00;9.90;126.00;2.34;0
8;bunker;2237.00;9.95;212.00;0.18;0
8;bunker;2202.00;9.90;142.00;2.84;0
8;bunker;2235.00;9.98;100.00;5.50;0
8;bunker;2261.00;10.50;189.00;2.24;0
8;bunker;2300.00;11.80;170.00;3.45;0
8;bunker;2225.00;9.90;157.00;1.29;0
8;bunker;2267.00;11.05;172.00;2.85;0
8;bunker;2217.00;9.88;192.00;5.51;0
8;bunker;2252.00;10.50;111.00;1.90;0
8;bunker;2239.00;10.20;186.00;6.02;0
8;bunker;2306.00;11.40;163.00;6.12;0
8;bunker;2291.00;11.90;163.00;3.96;0
8;bunker;2259.00;10.60;131.00;1.80;0
8;bunker;2250.00;10.35;138.00;4.46;0
8;bunker;2201.00;9.90;184.00;6.03;0
8;coastal_bunker;2201.00;9.50;172.00;-0.36;0
8;coastal_bunker;2192.00;9.50;146.00;-0.88;0
8;coastal_bunker;2225.00;9.50;125.00;-1.47;0
8;coastal_bunker;2230.00;9.50;212.00;-2.18;0
8;coastal_bunker;2227.00;9.80;207.00;-3.56;0
8;coastal_bunker;2214.00;9.78;162.00;-2.40;0
8;coastal_bunker;2230.00;9.50;179.00;-0.98;0
8;coastal_bunker;2233.00;9.80;105.00;-2.27;0
8;coastal_bunker;2229.00;9.50;165.00;-1.87;0
8;dockyard;2204.00;9.80;159.00;-2.40;0
8;anti_air_building;2231.00;10.00;124.00;4.98;0
8;anti_air_building;2299.00;10.62;139.00;6.19;0
8;anti_air_building;2272.00;11.00;148.00;4.03;0
8;synthetic_refinery;2261.00;10.68;140.00;0.41;0
8;fuel_silo;2225.00;10.00;193.00;1.97;0
8;radar_station;2253.00;10.30;159.00;0.41;0
8;rocket_site;2234.00;9.98;205.00;2.47;0
8;nuclear_reactor;2296.00;11.68;181.00;5.14;0
9;arms_factory;2332.00;11.40;270.00;5.88;0
9;arms_factory;2341.00;11.57;292.00;2.26;0
9;arms_factory;2277.00;9.80;238.00;0.11;0
9;arms_factory;2314.00;10.82;255.00;1.67;0
9;arms_factory;2286.00;10.90;279.00;5.79;0
9;arms_factory;2336.00;11.18;247.00;0.71;0
9;industrial_complex;2359.00;11.00;316.00;4.83;0
9;industrial_complex;2336.00;11.93;299.00;0.11;0
9;industrial_complex;2257.00;9.80;244.00;2.78;0
9;industrial_complex;2335.00;11.25;266.00;5.44;0
9;industrial_complex;2323.00;11.23;293.00;2.17;0
9;industrial_complex;2371.00;11.90;289.00;3.38;0
9;air_base;2317.00;10.62;250.00;1.22;0
9;naval_base;2232.00;9.53;233.00;-0.67;8573
9;bunker;2351.00;11.65;243.00;5.45;0
9;bunker;2345.00;11.62;296.00;3.29;0
9;bunker;2361.00;11.00;317.00;5.95;0
9;bunker;2338.00;11.25;256.00;2.33;0
9;bunker;2349.00;11.78;261.00;3.89;0
9;bunker;2292.00;11.30;300.00;1.73;0
9;bunker;2315.00;10.35;247.00;4.40;0
9;bunker;2384.00;12.10;288.00;0.78;0
9;bunker;2287.00;9.88;249.00;2.34;0
9;bunker;2313.00;11.32;309.00;0.18;0
9;bunker;2393.00;11.80;256.00;2.84;0
9;bunker;2227.00;9.90;249.00;5.50;0
9;bunker;2307.00;10.25;216.00;2.24;0
9;bunker;2304.00;10.95;204.00;3.45;0
9;bunker;2289.00;10.10;262.00;1.29;0
9;bunker;2367.00;12.00;256.00;2.85;0
9;bunker;2299.00;11.30;307.00;5.51;0
9;bunker;2265.00;10.00;212.00;1.90;0
9;bunker;2274.00;9.80;239.00;6.02;0
